row_id,recipe_id,cement,slag,ash,water,superplasticizer,coarse,fine,age,strength
406,101,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,69.83702404
407,102,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3,14.39625888
408,103,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3,19.41564416
412,107,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3,23.07676172
414,109,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3,15.81657944
415,110,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3,12.5484632
416,111,250.0,0.0,95.69,191.84,5.33,948.9,857.2,3,8.48744956
418,113,194.68,0.0,100.52,170.17,7.48,998.0,901.8,3,12.17614616
419,114,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3,11.98309288
420,102,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14,16.87837248
421,103,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14,33.08795324
425,107,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14,33.00521612
427,109,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14,29.55094136
428,110,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14,19.41564416
429,111,250.0,0.0,95.69,191.84,5.33,948.9,857.2,14,24.65566176
431,113,194.68,0.0,100.52,170.17,7.48,998.0,901.8,14,24.28334472
432,114,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14,20.72564856
433,102,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28,26.200088
434,103,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28,46.38794528
438,107,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28,38.20386516
440,109,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28,37.810863839999996
441,110,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28,24.84871504
442,111,250.0,0.0,95.69,191.84,5.33,948.9,857.2,28,27.22051248
444,113,194.68,0.0,100.52,170.17,7.48,998.0,901.8,28,37.2661778
445,114,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28,33.27411176
446,102,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56,36.56291228
447,103,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56,53.72396992
451,107,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56,53.77223324
453,109,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56,48.9872698
454,110,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56,31.715896
455,111,250.0,0.0,95.69,191.84,5.33,948.9,857.2,56,39.64487
457,113,194.68,0.0,100.52,170.17,7.48,998.0,901.8,56,43.388724679999996
458,114,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56,39.2656582
459,102,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100,37.9556538
460,103,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100,55.020184799999996
464,107,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100,56.061293559999996
466,109,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100,50.93848688
467,110,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100,33.56369168
468,111,250.0,0.0,95.69,191.84,5.33,948.9,857.2,100,41.1617172
470,113,194.68,0.0,100.52,170.17,7.48,998.0,901.8,100,44.27814872
471,114,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100,40.14818748
472,115,446.0,24.0,79.0,162.0,11.61,967.0,712.0,28,57.02655996
473,116,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28,44.42293868
474,116,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28,51.021224
475,117,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28,53.38612668
476,115,446.0,24.0,79.0,162.0,11.61,967.0,712.0,3,35.36322404
477,116,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3,25.021084039999998
478,116,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3,23.34565736
479,115,446.0,24.0,79.0,162.0,11.61,967.0,712.0,7,52.00717468
480,116,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7,38.01770664
481,116,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7,39.300132
482,115,446.0,24.0,79.0,162.0,11.61,967.0,712.0,56,61.06688932
483,116,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56,56.14403068
484,116,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56,55.25460664
485,117,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56,54.765078679999995
486,118,387.0,20.0,94.0,157.0,14.32,938.0,845.0,28,50.23522136
487,119,387.0,20.0,94.0,157.0,13.93,938.0,845.0,28,46.68441996
488,120,387.0,20.0,94.0,157.0,11.61,938.0,845.0,28,46.68441996
489,118,387.0,20.0,94.0,157.0,14.32,938.0,845.0,3,22.752708
490,119,387.0,20.0,94.0,157.0,13.93,938.0,845.0,3,25.510612
491,120,387.0,20.0,94.0,157.0,11.61,938.0,845.0,3,34.77027468
492,118,387.0,20.0,94.0,157.0,14.32,938.0,845.0,7,36.83870268
493,119,387.0,20.0,94.0,157.0,13.93,938.0,845.0,7,45.89841732
494,120,387.0,20.0,94.0,157.0,11.61,938.0,845.0,7,41.66503468
495,118,387.0,20.0,94.0,157.0,14.32,938.0,845.0,56,56.33708396
496,119,387.0,20.0,94.0,157.0,13.93,938.0,845.0,56,47.96684532
497,120,387.0,20.0,94.0,157.0,11.61,938.0,845.0,56,61.45989064
499,122,355.0,19.0,97.0,145.0,12.25,967.0,871.0,28,55.45455468
500,123,491.0,26.0,123.0,210.0,3.93,882.0,699.0,28,55.55108132
501,124,491.0,26.0,123.0,201.0,3.93,822.0,699.0,28,57.915983999999995
502,123,491.0,26.0,123.0,210.0,3.93,882.0,699.0,3,25.60910856945864
503,123,491.0,26.0,123.0,210.0,3.93,882.0,699.0,7,33.488834284729315
504,123,491.0,26.0,123.0,210.0,3.93,882.0,699.0,56,59.590425715270676
505,124,491.0,26.0,123.0,201.0,3.93,822.0,699.0,3,29.54897143054136
506,124,491.0,26.0,123.0,201.0,3.93,822.0,699.0,7,37.92118
507,124,491.0,26.0,123.0,201.0,3.93,822.0,699.0,56,61.85584685418796
509,126,424.0,22.0,132.0,178.0,8.48,882.0,750.0,3,32.01138571527068
516,128,202.0,11.0,141.0,206.0,1.72,942.0,801.0,28,21.96670536
517,128,202.0,11.0,141.0,206.0,1.72,942.0,801.0,3,9.84965714581204
518,128,202.0,11.0,141.0,206.0,1.72,942.0,801.0,7,15.069975430541358
519,128,202.0,11.0,141.0,206.0,1.72,942.0,801.0,56,23.24519085418796
533,132,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.068218236
534,132,289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,11.654902304
535,133,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,19.199148695999998
536,133,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,48.846616696
537,133,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.604880392
543,136,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,21.859147104
544,136,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,10.222171176
545,132,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.596896395999998
546,136,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,18.746162964
549,132,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,25.573354316
551,133,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,27.742445811999996
552,136,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,8.204074924
553,137,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7,9.617500724000001
554,138,239.6,359.4,0.0,185.7,0.0,941.6,664.3,7,25.422359072
555,139,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,15.691094808
556,140,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,27.935499091999997
557,141,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,32.626693796000005
558,142,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,17.236210524
560,138,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,39.435269296
562,145,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.082437432
563,146,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.065470304
564,147,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,21.819846971999997
565,137,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,21.066249704
566,148,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.843728804
567,142,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.051670812
568,149,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,11.957582268
569,145,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,25.447869684
570,150,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.489328168
571,148,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28,25.216895223999998
572,151,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,39.699338604
574,152,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,38.70028788
575,153,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,7.507014687999999
576,154,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,17.576122192
577,155,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,21.179323768
578,153,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,18.19871902
579,141,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,17.200357771999997
580,149,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,22.629981272
581,156,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,21.859147104
582,140,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7,12.37264682
583,157,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,25.726417988
584,147,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,37.813621743999995
585,151,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7,21.917063088
586,156,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,33.0431373
587,150,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,14.54104884
588,139,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,26.91369566
589,158,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7,7.995853172
590,155,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.899986092
591,154,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,10.335934715999999
592,159,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,19.765208492
593,146,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.437857324
594,159,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,11.483912255999998
595,152,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7,24.437787344
596,158,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,17.596806471999997
597,157,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,10.730314988
599,160,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,13.22414968
600,160,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,20.96696516
601,160,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,27.04124872
602,160,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,32.039949719999996
603,160,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,35.17017076
604,160,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,36.44570136
605,160,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,38.89334116
606,161,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.467284879999999
607,161,236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,12.83804312
608,161,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,18.415903959999998
609,161,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,21.946021079999998
610,162,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,24.104080959999997
611,162,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.083136879999998
618,164,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.307926
619,164,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,26.94472208
620,164,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.62730332
621,164,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,29.7853632
622,165,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,34.48758952
623,165,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.14922668
624,165,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,12.541568439999999
625,165,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53077668
626,165,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,32.922478999999996
627,162,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,9.99050724
628,166,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.8393421199999995
629,166,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.24509376
632,168,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,17.54026944
633,168,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,30.57136584
636,170,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.575262839999999
637,170,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.848195439999998
638,171,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,26.0621928
639,171,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21075992
640,172,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,43.69898888
641,172,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,30.143890719999998
648,177,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,43.377003588
649,178,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,29.89223198
650,179,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,6.902344236
651,180,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,33.192064116000005
653,182,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,4.565020596
654,182,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.460969728000002
655,180,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,24.290928956
656,179,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,33.947729812
658,184,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,20.593958644
659,185,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,25.893960655999997
660,184,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.231713971999998
661,186,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,31.023662096000002
662,178,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,10.3938507
663,177,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,33.664355176
664,187,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,27.874825204
666,188,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,11.392211948
667,189,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,12.788400847999998
668,189,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,39.321505756
670,191,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,16.10960674
671,185,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.377003588
673,188,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,6.940954892
674,193,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,15.030576799999999
677,179,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,15.748321315999998
678,182,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,7.675936308
679,191,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,38.804398756000005
680,193,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,33.003837168
681,182,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,17.275510655999998
682,188,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,24.281965768
684,187,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,36.588422892
685,189,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,50.732333556
686,187,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.664035367999999
687,185,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,14.143910664
689,184,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.331807832
690,177,157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,16.889404096
691,191,288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.523542168
692,193,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.8085755
693,193,212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.700028079999996
696,186,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,22.347985588
698,184,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.723510152
701,187,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.883728383999999
702,191,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,50.526869708
706,180,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.31982694
709,186,116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.280436883999999
710,188,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,32.102692036
712,185,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,54.598914963999995
713,189,192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,21.48062478
714,177,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,9.694722036
716,178,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.6621069
717,186,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.089791784
718,178,141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,4.827710952
719,180,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.354550567999999
720,179,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.565230536
722,194,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85209244
723,194,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.24379476
724,194,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.827251359999998
725,194,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,35.763120119999996
726,194,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.70028788
727,195,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.306626999999999
728,195,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.43684804
729,195,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74347504
730,195,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,37.91428524
731,195,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.382869119999995
732,196,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87173752
733,196,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,9.011451319999999
734,196,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.60506024
735,196,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.65839972
736,196,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.85834776
737,197,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,12.052040479999999
738,197,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54026944
739,198,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91232668
740,198,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.17966352
741,199,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.9574724
742,200,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.892042159999995
743,200,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,54.27555072
744,201,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.93522932
746,203,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.435549039999998
747,204,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.63809508
748,204,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.0621928
749,204,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.21205892
750,204,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,36.93522932
751,204,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,44.0919902
752,205,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61391356
753,205,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,59.76377968
754,205,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.30664712
755,205,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.65776027999999
756,205,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62276688
757,205,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.16693332
758,206,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.12632404
759,206,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,22.53207568
760,206,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.337723399999998
761,206,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,29.97841648
762,206,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.35047372
763,206,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72253096
764,207,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.26733684
765,207,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.699628319999999
766,207,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.221551679999997
767,207,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.923778
768,207,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35047372
769,208,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,38.99676256
770,208,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.244454319999996
771,209,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.98920824
772,208,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.52062436
773,210,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.00065956
774,210,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.42475728
775,211,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.46598588
777,212,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,21.160018439999998
778,212,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,31.84000168
779,213,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,14.796154959999999
780,213,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.17966352
781,214,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54026944
782,215,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,14.2032056
783,215,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,21.6495464
784,215,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39236188
785,216,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52062436
786,208,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,16.26473884
787,208,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,31.44700036
788,208,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.231704
789,209,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,18.12632404
790,209,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72253096
791,209,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.48629052
792,209,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05140104
793,209,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.126983599999996
796,218,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.921839559999995
797,204,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22221124
798,204,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.04190828
799,204,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.15808
800,205,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,41.63745564
801,219,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71367764
802,219,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.691434559999998
803,220,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.6469484
804,221,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.10537996
805,221,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58281716
806,221,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79421652
810,219,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.691434559999998
811,224,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.98920824
812,224,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.923778
813,224,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.6806428
814,224,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.32823064
815,224,310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11423328
816,218,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.79811352
817,218,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42345828
818,218,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,48.401215199999996
819,218,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,55.94408264
820,218,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78472376
821,218,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11359384
822,225,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77391188
823,225,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,25.17966352
824,225,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.58541516
827,200,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39366088
828,227,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.511011759999995
829,227,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.98740975999999
830,228,273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.16965116
831,229,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.75674496
832,230,154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.49916068
833,231,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.98790924
834,232,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.34917472
835,233,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.68779736
836,234,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.41668336
840,238,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.8550902
841,239,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.2985732
842,240,305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12320644
844,242,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.6090972
845,243,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52402188
846,244,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21271848
847,245,366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.90701084
848,246,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82075636
850,248,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.0297974
852,250,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.83974188
854,252,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.0585556
855,253,287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.940825079999996
856,254,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.232363559999996
857,255,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.865242519999995
858,256,132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.301690799999996
